year,name,percent,sex,predicted_gender
2012,Gustavo,0.000349,male,male
2012,Karla,0.000393,female,female
2012,Walker,0.000349,male,male
2012,Miracle,0.000393,female,female
2012,Matteo,0.000348,male,male
2012,Arielle,0.000392,female,female
2012,Randy,0.000343,male,male
2012,Arya,0.000392,female,male
2012,Saul,0.00034,male,male
2012,Harley,0.000391,female,male
2012,Rocco,0.000338,male,male
2012,Kailey,0.000391,female,female
2012,Davis,0.000337,male,male
2012,Sarai,0.00039,female,female
2012,Noel,0.000336,male,male
2012,Kaelyn,0.000389,female,female
2012,Enzo,0.000335,male,male
2012,Aleah,0.000388,female,female
2012,Jamari,0.000333,male,male
2012,Cynthia,0.000386,female,female
2012,Orion,0.000333,male,male
2012,Kali,0.000386,female,female
2012,Remington,0.00033,male,male
2012,Daphne,0.000384,female,female
2012,Bruce,0.000329,male,male
2012,Cassandra,0.000383,female,female
2012,Darren,0.000329,male,male
2012,Marilyn,0.000383,female,female
2012,Dennis,0.000325,male,male
2012,Caitlin,0.000382,female,female
2012,Larry,0.000325,male,male
2012,Holly,0.000382,female,female
2012,Russell,0.000324,male,male
2012,Janelle,0.000381,female,female
2012,Mathew,0.000323,male,male
2012,Katelynn,0.00038,female,female
2012,Tony,0.000322,male,male
2012,Itzel,0.000377,female,female
2012,Chris,0.00032,male,male
2012,Kaylie,0.000377,female,female
2012,Porter,0.000318,male,male
2012,Michaela,0.000374,female,female
2012,Armani,0.000316,male,male
2012,Carolina,0.000373,female,female
2012,Zachariah,0.000316,male,male
2012,Haven,0.000373,female,male
2012,Rodrigo,0.000315,male,male
2012,Monica,0.000373,female,female
2012,Hugo,0.000315,male,male
2012,Bristol,0.00037,female,male
2012,Solomon,0.000314,male,male
2012,Jamie,0.000369,female,male
2012,Ari,0.000313,male,male
2012,June,0.000369,female,female
2012,Kade,0.000313,male,male
2012,Serena,0.000369,female,female
2012,Zaiden,0.000313,male,male
2012,Janiyah,0.000368,female,female
2012,Kamden,0.000312,male,male
2012,Rebekah,0.000368,female,female
2012,Quentin,0.00031,male,male
2012,Tiana,0.000367,female,female
2012,Mohamed,0.000309,male,male
2012,Camilla,0.000365,female,female
2012,Curtis,0.000308,male,male
2012,Lana,0.000365,female,female
2012,Issac,0.000306,male,male
2012,Audrina,0.000363,female,female
2012,Jerry,0.000305,male,male
2012,Skye,0.000363,female,female
2012,Leonel,0.000305,male,male
2012,Nylah,0.000362,female,female
2012,Khalil,0.000304,male,male
2012,Dayana,0.000362,female,female
2012,Alberto,0.000301,male,male
2012,Savanna,0.000362,female,female
2012,Gianni,0.0003,male,male
2012,Braelyn,0.000361,female,female
2012,Alec,0.000299,male,male
2012,Raelyn,0.000359,female,female
2012,Gunnar,0.000297,male,male
2012,Sasha,0.000358,female,female
2012,Moises,0.000297,male,male
2012,Madalyn,0.000357,female,female
2012,Adriel,0.000296,male,male
2012,Perla,0.000356,female,female
2012,Alijah,0.000296,male,male
2012,Bridget,0.000353,female,female
2012,Lawrence,0.000296,male,male
2012,Rowan,0.000353,female,male
2012,Chandler,0.000294,male,male
2012,Logan,0.000352,female,male
2012,Payton,0.000294,male,male
2012,Aniya,0.000351,female,female
2012,Ronan,0.000294,male,male
2012,Averie,0.000351,female,female
2012,Prince,0.000293,male,male
2012,Mckinley,0.000351,female,male
2012,Ricky,0.000292,male,male
2012,Hayley,0.00035,female,female
2012,Maximilian,0.000291,male,male
2012,Jaylah,0.00035,female,female
2012,Orlando,0.000291,male,male
2012,Joselyn,0.00035,female,female
2012,Arturo,0.00029,male,male
2012,Aylin,0.000349,female,female
2012,Jimmy,0.00029,male,male
2012,Lilian,0.000348,female,female
2012,Mitchell,0.00029,male,male
2012,Nia,0.000348,female,female
2012,Cason,0.000289,male,male
2012,Adelynn,0.000346,female,female
2012,Jonas,0.000289,male,male
2012,Jaliyah,0.000346,female,female
2012,Malcolm,0.000288,male,male
2012,Kassidy,0.000344,female,female
2012,Cyrus,0.000287,male,male
2012,Kaylin,0.000343,female,female
2012,Muhammad,0.000287,male,male
2012,Kadence,0.000338,female,female
2012,Jalen,0.000286,male,male
2012,Celeste,0.000338,female,female
2012,Kasen,0.000286,male,male
2012,Jaelyn,0.000336,female,female
2012,Marvin,0.000286,male,male
2012,Tatiana,0.000335,female,female
2012,Warren,0.000285,male,male
2012,Anaya,0.000334,female,female
2012,Mauricio,0.000284,male,male
2012,Lilyana,0.000333,female,female
2012,Rhys,0.000284,male,male
2012,Zariah,0.000333,female,female
2012,Dane,0.000283,male,male
2012,Catalina,0.000331,female,female
2012,Kendrick,0.000282,male,male
2012,Jimena,0.000331,female,female
2012,Ryland,0.000282,male,male
2012,Johanna,0.00033,female,female
2012,Pierce,0.000281,male,male
2012,Sloane,0.00033,female,female
2012,Johan,0.000279,male,male
2012,Cataleya,0.00033,female,female
2012,Rory,0.000278,male,male
2012,Viviana,0.00033,female,female
2012,Uriel,0.000276,male,male
2012,Courtney,0.000329,female,female
2012,Reece,0.000275,male,male
2012,Francesca,0.000328,female,female
2012,Bryant,0.000275,male,male
2012,Ada,0.000327,female,female
2012,Casey,0.000275,male,male
2012,Amari,0.000327,female,male
2012,Major,0.000274,male,male
2012,Anabelle,0.000327,female,female
2012,Nikolas,0.000271,male,male
2012,Melany,0.000327,female,female
2012,Ibrahim,0.000271,male,male
2012,Priscilla,0.000325,female,female
2012,Sullivan,0.00027,male,male
2012,Alanna,0.000322,female,female
2012,Finnegan,0.00027,male,male
2012,Danna,0.000322,female,female
2012,Arjun,0.000268,male,male
2012,Sage,0.000322,female,male
2012,Alfredo,0.000267,male,male
2012,Angie,0.000321,female,female
2012,Royce,0.000267,male,male
2012,Lillie,0.000321,female,female
2012,Ahmed,0.000266,male,male
2012,Caylee,0.00032,female,female
2012,Lance,0.000266,male,male
2012,Kailyn,0.00032,female,female
2012,Jamison,0.000265,male,male
2012,Lacey,0.00032,female,female
2012,Ramon,0.000265,male,male
2012,Joy,0.00032,female,female
2012,Amare,0.000263,male,male
2012,Vera,0.000317,female,female
2012,Brenden,0.000263,male,male
2012,Kenley,0.000317,female,male
2012,Dominik,0.000263,male,male
2012,Brinley,0.000316,female,female
2012,Brayan,0.000262,male,male
2012,Erica,0.000316,female,female
2012,Maurice,0.000262,male,male
2012,Bailee,0.000315,female,female
2012,Mekhi,0.000261,male,male
2012,Amira,0.000314,female,female
2012,Case,0.00026,male,male
2012,Skyla,0.000312,female,female
2012,Kristopher,0.00026,male,male
2012,Aileen,0.000311,female,female
2012,Kobe,0.000259,male,male
2012,Annalise,0.000311,female,female
2012,Zackary,0.000257,male,male
2012,Aspen,0.000311,female,female
2012,Rhett,0.000257,male,male
2012,Emmalyn,0.00031,female,female
2012,Deandre,0.000256,male,male
2012,Danica,0.000309,female,female
2012,Jensen,0.000256,male,male
2012,Gracelyn,0.000309,female,female
2012,Jaxton,0.000255,male,male
2012,Kennedi,0.000308,female,female
2012,Tobias,0.000255,male,male
2012,Dylan,0.000306,female,male
2012,Isaias,0.000253,male,male
2012,Kiley,0.000306,female,female
2012,Channing,0.000252,male,male
2012,Gwendolyn,0.000305,female,female
2012,Justice,0.000252,male,male
2012,Jasmin,0.000304,female,female
2012,Talon,0.000252,male,male
2012,Lauryn,0.000304,female,female
2012,Ezequiel,0.000252,male,male
2012,Justice,0.000303,female,male
2012,Sam,0.000252,male,male
2012,Aleena,0.000301,female,female
2012,Yahir,0.000251,male,male
2012,Gloria,0.000301,female,female
2012,Kash,0.00025,male,male
2012,Tenley,0.000301,female,female
2012,Alvin,0.000249,male,male
2012,Annabel,0.0003,female,female
2012,Jacoby,0.000247,male,male
2012,Lexie,0.0003,female,female
2012,Nico,0.000247,male,male
2012,Dahlia,0.000299,female,female
2012,Ace,0.000246,male,male
2012,Lindsey,0.000298,female,female
2012,Moshe,0.000246,male,male
2012,Sylvia,0.000298,female,female
2012,Nash,0.000246,male,male
2012,Hallie,0.000297,female,female
2012,Quinton,0.000245,male,male
2012,Selah,0.000296,female,female
2012,Joe,0.000244,male,male
2012,Lorelei,0.000296,female,female
2012,Franklin,0.000244,male,male
2012,Annika,0.000295,female,female
2012,Cannon,0.000243,male,male
2012,Elyse,0.000295,female,female
2012,Gary,0.000243,male,male
2012,Marlee,0.000295,female,female
2012,Beckham,0.000242,male,male
2012,Aryanna,0.000294,female,female
2012,Lawson,0.000242,male,male
2012,Maeve,0.000294,female,female
2012,Raiden,0.000241,male,male
2012,Kenya,0.000293,female,female
2012,Frederick,0.000241,male,male
2012,Natasha,0.000292,female,female
2012,Boston,0.00024,male,male
2012,Adele,0.000291,female,female
2012,Raylan,0.00024,male,male
2012,Kaliyah,0.00029,female,female
2012,Carl,0.00024,male,male
2012,Brenda,0.000289,female,female
2012,Aldo,0.000239,male,male
2012,Erika,0.000287,female,female
2012,London,0.000239,male,male
2012,Alyson,0.000286,female,female
2012,Moses,0.000238,male,male
2012,Braylee,0.000285,female,female
2012,Terry,0.000238,male,male
2012,Emilee,0.000285,female,female
2012,Byron,0.000237,male,male
2012,Raven,0.000285,female,female
2012,Eddie,0.000236,male,male
2012,Ariella,0.000285,female,female
2012,Ernesto,0.000236,male,male
2012,Liana,0.000281,female,female
2012,Finley,0.000236,male,male
2012,Blakely,0.000281,female,male
2012,Kane,0.000235,male,male
2012,Elsa,0.00028,female,female
2012,Reese,0.000235,male,male
2012,Jaycee,0.00028,female,male
2012,Clark,0.000233,male,male
2012,Sawyer,0.00028,female,male
2012,Kelvin,0.000233,male,male
2012,Anahi,0.000279,female,female
2012,Cullen,0.000233,male,male
2012,Jaelynn,0.000279,female,female
2012,Salvador,0.000233,male,male
2012,Zara,0.000277,female,female
2012,Madden,0.000232,male,male
2012,Cameron,0.000276,female,male
2012,Wade,0.000232,male,male
2012,Farrah,0.000276,female,female
2012,Kieran,0.000231,male,male
2012,Luciana,0.000274,female,female
2012,Jagger,0.000231,male,male
2012,Eve,0.000273,female,female
2012,Mohammed,0.00023,male,male
2012,Evelynn,0.000273,female,female
2012,Dorian,0.000229,male,male
2012,Helena,0.000272,female,female
2012,Nelson,0.000229,male,male
2012,Madilynn,0.000272,female,female
2012,Roy,0.000229,male,male
2012,Anne,0.000271,female,female
2012,Korbin,0.000228,male,male
2012,Kaia,0.000269,female,female
2012,Nasir,0.000228,male,male
2012,Leighton,0.000269,female,male
2012,Asa,0.000227,male,male
2012,Whitney,0.000269,female,female
2012,Roger,0.000226,male,male
2012,Estrella,0.000268,female,female
2012,Matias,0.000225,male,male
2012,Nataly,0.000268,female,female
2012,Nickolas,0.000225,male,male
2012,Marie,0.000267,female,female
2012,Malakai,0.000224,male,male
2012,Zoie,0.000267,female,female
2012,Skylar,0.000224,male,female
2012,Lainey,0.000266,female,female
2012,Alonzo,0.000223,male,male
2012,Samara,0.000266,female,female
2012,Douglas,0.000223,male,male
2012,Amara,0.000265,female,female
2012,Jaxen,0.000223,male,male
2012,Malaysia,0.000265,female,female
2012,Callen,0.000222,male,male
2012,Anabella,0.000265,female,female
2012,Uriah,0.000222,male,male
2012,Phoenix,0.000265,female,male
2012,Conor,0.00022,male,male
2012,Amani,0.000264,female,female
2012,Kayson,0.00022,male,male
2012,Dulce,0.000262,female,female
2012,Braeden,0.00022,male,male
2012,Ember,0.000262,female,female
2012,Ahmad,0.000219,male,male
2012,Regina,0.000262,female,female
2012,Carmelo,0.000219,male,male
2012,Harlow,0.000262,female,male
2012,Bentlee,0.000218,male,female
2012,Virginia,0.000262,female,female
2012,Blaine,0.000218,male,male
2012,Paola,0.000261,female,female
2012,Kristian,0.000218,male,male
2012,Jaylee,0.00026,female,female
2012,Julien,0.000217,male,male
2012,Aisha,0.00026,female,female
2012,Morgan,0.000217,male,male
2012,Anika,0.000259,female,female
2012,Nathanael,0.000216,male,male
2012,Miah,0.000257,female,female
2012,Keagan,0.000215,male,male
2012,Ally,0.000256,female,female
2012,Aarav,0.000215,male,male
2012,Kayden,0.000256,female,male
2012,Lucian,0.000215,male,male
2012,Alani,0.000256,female,female
2012,Terrance,0.000215,male,male
2012,Journee,0.000256,female,female
2012,Chad,0.000214,male,male
2012,Mikaela,0.000256,female,female
2012,Benson,0.000214,male,male
2012,Nathalie,0.000255,female,female
2012,Layne,0.000213,male,male
2012,Yareli,0.000255,female,female
2012,Noe,0.000213,male,male
2012,Kiera,0.000254,female,female
2012,Francis,0.000212,male,male
2012,Liberty,0.000253,female,female
2012,Rodney,0.000212,male,male
2012,Jaylynn,0.000251,female,female
2012,Zayne,0.000212,male,male
2012,Claudia,0.00025,female,female
2012,Brett,0.000211,male,male
2012,Cecelia,0.00025,female,female
2012,Mohammad,0.000209,male,male
2012,Charley,0.00025,female,male
2012,Tatum,0.000208,male,female
2012,Aliya,0.000249,female,female
2012,Wilson,0.000208,male,male
2012,Litzy,0.000249,female,female
2012,Dayton,0.000208,male,male
2012,Madyson,0.000247,female,female
2012,Nikolai,0.000208,male,male
2012,Rosemary,0.000247,female,female
2012,Braiden,0.000207,male,male
2012,Ciara,0.000245,female,female
2012,Kian,0.000207,male,male
2012,Evie,0.000245,female,female
2012,Marc,0.000207,male,male
2012,Braelynn,0.000245,female,female
2012,Rohan,0.000206,male,male
2012,Myah,0.000245,female,female
2012,Harper,0.000205,male,male
2012,Shayla,0.000244,female,female
2012,Luciano,0.000205,male,male
2012,Jazlynn,0.000243,female,female
2012,Kamari,0.000202,male,male
2012,Lea,0.000243,female,female
2012,Joey,0.000199,male,male
2012,Lizbeth,0.000243,female,female
2012,Layton,0.000199,male,male
2012,Teresa,0.000243,female,female
2012,Ellis,0.000199,male,male
2012,Desiree,0.000241,female,female
2012,Camron,0.000198,male,male
2012,Giana,0.000241,female,female
2012,Santino,0.000198,male,male
2012,Gracelynn,0.000241,female,female
2012,Winston,0.000197,male,male
2012,Rosa,0.000241,female,female
2012,Xzavier,0.000197,male,male
2012,Isis,0.000241,female,female
2012,Demetrius,0.000195,male,male
2012,Ryan,0.000241,female,male
2012,Jefferson,0.000194,male,male
2012,Elisabeth,0.00024,female,female
2012,Guillermo,0.000193,male,male
2012,Abbigail,0.000238,female,female
2012,Daxton,0.000193,male,male
2012,Isabela,0.000238,female,female
2012,Neil,0.000193,male,male
2012,Nova,0.000238,female,female
2012,Bowen,0.000192,male,male
2012,Kaylynn,0.000237,female,female
2012,Melvin,0.000192,male,male
2012,Brenna,0.000236,female,female
2012,Jon,0.000191,male,male
2012,Laylah,0.000236,female,female
2012,Shaun,0.000191,male,male
2012,Mariam,0.000236,female,female
2012,Soren,0.000191,male,male
2012,Arely,0.000236,female,female
2012,Raphael,0.000191,male,male
2012,Emersyn,0.000236,female,female
2012,Sylas,0.000191,male,male
2012,Raquel,0.000235,female,female
2012,Brodie,0.00019,male,male
2012,Dana,0.000235,female,female
2012,Quincy,0.00019,male,male
2012,Amelie,0.000234,female,female
2012,Tommy,0.00019,male,male
2012,Laney,0.000234,female,female
2012,Rex,0.00019,male,male
2012,Siena,0.000234,female,female
2012,Yusuf,0.000189,male,male
2012,Clarissa,0.000234,female,female
2012,Harley,0.000189,male,male
2012,Lilianna,0.000232,female,female
2012,Dax,0.000187,male,male
2012,Linda,0.000232,female,female
2012,Trace,0.000187,male,female
2012,Shiloh,0.000232,female,female
2012,Lewis,0.000186,male,male
2012,Halle,0.000232,female,female
2012,Bently,0.000185,male,male
2012,Lylah,0.000232,female,female
2012,Luka,0.000185,male,male
2012,Maleah,0.000232,female,female
2012,Odin,0.000185,male,male
2012,Jessie,0.000231,female,female
2012,Adonis,0.000184,male,male
2012,Madalynn,0.00023,female,female
2012,Jeffery,0.000184,male,male
2012,Sherlyn,0.00023,female,female
2012,Giovani,0.000183,male,male
2012,Greta,0.000229,female,female
2012,Kylan,0.000183,male,male
2012,Kenia,0.000228,female,female
2012,Cory,0.000182,male,male
2012,Marina,0.000227,female,female
2012,Kendall,0.000182,male,male
2012,Amiya,0.000227,female,female
2012,Willie,0.000182,male,male
2012,Bria,0.000227,female,female
2012,Davion,0.000181,male,male
2012,Melina,0.000226,female,female
2012,Tripp,0.000181,male,male
2012,Natalee,0.000226,female,female
2012,Emery,0.00018,male,male
2012,Sariah,0.000226,female,female
2012,Jamarion,0.00018,male,male
2012,Mollie,0.000225,female,female
2012,Vihaan,0.00018,male,male
2012,Nancy,0.000225,female,female
2012,Arian,0.00018,male,male
2012,Felicity,0.000225,female,female
2012,Nixon,0.00018,male,male
2012,Irene,0.000225,female,female
2012,Jonathon,0.00018,male,male
2012,Zuri,0.000225,female,female
2012,Zechariah,0.000179,male,male
2012,Christine,0.000224,female,female
2012,Jermaine,0.000179,male,male
2012,Simone,0.000224,female,female
2012,Rayan,0.000179,male,male
2012,Amya,0.000222,female,female
2012,Reginald,0.000178,male,male
2012,Matilda,0.000222,female,female
2012,Emmitt,0.000177,male,male
2012,Kristen,0.000221,female,female
2012,Micheal,0.000177,male,male
2012,Kallie,0.00022,female,female
2012,Tomas,0.000177,male,male
2012,Kathleen,0.00022,female,female
2012,Hamza,0.000176,male,male
2012,Paityn,0.00022,female,female
2012,Billy,0.000176,male,male
2012,Colette,0.00022,female,female
2012,Lee,0.000176,male,male
2012,Janessa,0.00022,female,female
2012,Ayaan,0.000175,male,male
2012,Mira,0.00022,female,female
2012,Urijah,0.000175,male,male
2012,Janiya,0.000219,female,female
2012,Deacon,0.000174,male,male
2012,Aiyana,0.000219,female,female
2012,Landry,0.000174,male,male
2012,Alayah,0.000219,female,female
2012,Mathias,0.000174,male,male
2012,Meredith,0.000218,female,female
2012,Aryan,0.000174,male,male
2012,Leia,0.000218,female,female
2012,Crosby,0.000174,male,male
2012,Tori,0.000218,female,female
2012,Jasiah,0.000174,male,male
2012,Hailee,0.000217,female,female
2012,Toby,0.000174,male,male
2012,Aliana,0.000216,female,female
2012,Will,0.000174,male,male
2012,Noemi,0.000216,female,female
2012,Sterling,0.000173,male,male
2012,Alissa,0.000215,female,female
2012,Eden,0.000172,male,female
2012,Joslyn,0.000215,female,female
2012,Felipe,0.000172,male,male
2012,Mariyah,0.000215,female,female
2012,Terrell,0.000172,male,male
2012,Charleigh,0.000214,female,female
2012,Tristian,0.000172,male,male
2012,Ivanna,0.000214,female,female
2012,Makai,0.000172,male,male
2012,Maryam,0.000214,female,female
2012,Triston,0.000172,male,male
2012,Sandra,0.000214,female,female
2012,Matthias,0.000171,male,male
2012,Danika,0.000213,female,female
2012,Aron,0.000171,male,male
2012,Saniyah,0.000213,female,female
2012,Gerald,0.000171,male,male
2012,Denise,0.000212,female,female
2012,Hank,0.000171,male,male
2012,Kassandra,0.000212,female,female
2012,Maxim,0.000171,male,male
2012,River,0.000212,female,male
2012,Niko,0.000171,male,male
2012,Emelia,0.000212,female,female
2012,Yosef,0.000171,male,male
2012,Jemma,0.000211,female,female
2012,Jamal,0.00017,male,male
2012,Kristina,0.000211,female,female
2012,Jaydon,0.00017,male,male
2012,Amina,0.00021,female,female
2012,Branson,0.000169,male,male
2012,Armani,0.000209,female,male
2012,Alessandro,0.000169,male,male
2012,Chaya,0.000209,female,female
2012,Kody,0.000168,male,male
2012,Jaylene,0.000209,female,female
2012,Mayson,0.000168,male,male
2012,Karlee,0.000209,female,female
2012,Allan,0.000168,male,male
2012,Addilyn,0.000208,female,female
2012,Augustus,0.000168,male,male
2012,Ansley,0.000208,female,female
2012,Hayes,0.000168,male,male
2012,Beatrice,0.000208,female,female
2012,Chaim,0.000167,male,male
2012,Blake,0.000208,female,male
2012,Flynn,0.000167,male,male
2012,Cara,0.000208,female,female
2012,Marlon,0.000167,male,male
2012,Iliana,0.000208,female,female
2012,Jessie,0.000167,male,female
2012,Kaitlynn,0.000207,female,female
2012,Leonard,0.000167,male,male
2012,Briley,0.000206,female,male
2012,Neymar,0.000167,male,male
2012,Elaine,0.000206,female,female
2012,Terrence,0.000167,male,male
2012,Lailah,0.000206,female,female
2012,Aydan,0.000166,male,female
2012,Mckayla,0.000206,female,female
2012,Sincere,0.000166,male,female
2012,Hattie,0.000205,female,female
2012,Adrien,0.000166,male,male
2012,Mercedes,0.000205,female,female
2012,Jerome,0.000166,male,male
2012,Adelina,0.000205,female,female
2012,Kyson,0.000165,male,male
2012,Lisa,0.000205,female,female
2012,Omari,0.000165,male,male
2012,Lindsay,0.000204,female,female
2012,Jadiel,0.000164,male,male
2012,Marisol,0.000204,female,female
2012,Vicente,0.000164,male,male
2012,Patricia,0.000204,female,female
2012,Aydin,0.000163,male,male
2012,Bryanna,0.000202,female,female
2012,Bobby,0.000163,male,male
2012,Willa,0.000201,female,female
2012,Kole,0.000163,male,male
2012,Adrienne,0.0002,female,female
2012,Ronnie,0.000163,male,male
2012,Emmy,0.0002,female,female
2012,Zain,0.000163,male,male
2012,Martha,0.0002,female,female
2012,Alexzander,0.000162,male,male
2012,Taliyah,0.0002,female,female
2012,Ray,0.000161,male,male
2012,Charli,0.000199,female,male
2012,Sage,0.000161,male,male
2012,Maia,0.000199,female,female
2012,Harry,0.00016,male,male
2012,Kourtney,0.000199,female,female
2012,Kale,0.00016,male,male
2012,Leyla,0.000199,female,female
2012,Masen,0.00016,male,male
2012,Millie,0.000199,female,female
2012,Rogelio,0.00016,male,male
2012,Paula,0.000199,female,female
2012,Casen,0.000159,male,male
2012,Paislee,0.000198,female,female
2012,Clay,0.000159,male,male
2012,Reyna,0.000198,female,female
2012,Kymani,0.000158,male,male
2012,Milan,0.000197,female,male
2012,Ulises,0.000158,male,male
2012,Elianna,0.000196,female,female
2012,Jadon,0.000157,male,male
2012,Kensley,0.000196,female,male
2012,Javon,0.000157,male,male
2012,Ayleen,0.000196,female,female
2012,Brent,0.000157,male,male
2012,Clare,0.000196,female,female
2012,Elisha,0.000156,male,female
2012,Emilie,0.000196,female,female
2012,Princeton,0.000156,male,male
2012,Adley,0.000195,female,male
2012,Eugene,0.000155,male,male
2012,Lorelai,0.000195,female,female
2012,Jovanni,0.000155,male,male
2012,Yasmin,0.000195,female,female
2012,Stanley,0.000155,male,male
2012,Aryana,0.000195,female,female
2012,Conrad,0.000155,male,male
2012,Kailee,0.000195,female,female
2012,Darian,0.000155,male,male
2012,Amirah,0.000194,female,female
2012,Rene,0.000155,male,male
2012,Celia,0.000194,female,female
2012,Dwayne,0.000154,male,male
2012,Karsyn,0.000194,female,female
2012,Roland,0.000154,male,male
2012,Alena,0.000193,female,female
2012,Alonso,0.000154,male,male
2012,Ellen,0.000193,female,female
2012,Gauge,0.000153,male,male
2012,Leanna,0.000193,female,female
2012,Kareem,0.000153,male,male
2012,Livia,0.000193,female,female
2012,Ben,0.000152,male,male
2012,Rylan,0.000193,female,male
2012,Kenny,0.000152,male,male
2012,Chanel,0.000192,female,female
2012,Abdullah,0.00015,male,male
2012,Kiana,0.000192,female,female
2012,Deshawn,0.00015,male,male
2012,Kynlee,0.000192,female,female
2012,Vincenzo,0.00015,male,male
2012,Mae,0.000192,female,female
2012,Blaze,0.00015,male,male
2012,Carla,0.000191,female,female
2012,Edison,0.00015,male,male
2012,Renata,0.000191,female,female
2012,Brentley,0.000149,male,male
2012,Galilea,0.000191,female,female
2012,Camren,0.000149,male,male
2012,Kimora,0.000191,female,female
2012,Memphis,0.000149,male,male
2012,Ayanna,0.00019,female,female
2012,Steve,0.000149,male,male
2012,Pearl,0.00019,female,female
2012,Teagan,0.000149,male,female
2012,Cindy,0.000189,female,female
2012,Brennen,0.000149,male,male
2012,Lesly,0.000189,female,female
2012,Cedric,0.000149,male,male
2012,Jaylin,0.000189,female,female
2012,Osvaldo,0.000149,male,male
2012,Angeline,0.000188,female,female
2012,Rayden,0.000148,male,male
2012,Aubri,0.000188,female,female
2012,Samir,0.000148,male,male
2012,Carlee,0.000188,female,female
2012,Westin,0.000148,male,male
2012,Edith,0.000188,female,female
2012,Draven,0.000148,male,male
2012,Frances,0.000188,female,female
2012,Marquis,0.000148,male,male
2012,Alia,0.000187,female,female
2012,Giovanny,0.000147,male,male
2012,Corinne,0.000186,female,female
2012,Bronson,0.000147,male,male
2012,Carolyn,0.000185,female,female
2012,Jairo,0.000147,male,male
2012,Cherish,0.000185,female,female
2012,Ronin,0.000147,male,male
2012,Jocelynn,0.000185,female,female
2012,Ariel,0.000146,male,male
2012,Tabitha,0.000185,female,female
2012,Davin,0.000146,male,male
2012,Wendy,0.000185,female,female
2012,Semaj,0.000145,male,male
2012,Winter,0.000185,female,male
2012,Alden,0.000145,male,male
2012,Lillianna,0.000184,female,female
2012,Crew,0.000145,male,male
2012,Abril,0.000183,female,female
2012,Kolten,0.000145,male,male
2012,Casey,0.000183,female,male
2012,Isiah,0.000144,male,male
2012,Lina,0.000183,female,female
2012,Lennox,0.000144,male,male
2012,Jolie,0.000183,female,female
2012,Davian,0.000144,male,male
2012,Yaritza,0.000183,female,female
2012,Jaylin,0.000144,male,female
2012,Zion,0.000183,female,male
2012,Wayne,0.000144,male,male
2012,Bryn,0.000182,female,male
2012,Craig,0.000143,male,male
2012,Jordynn,0.000182,female,female
2012,Justus,0.000143,male,male
2012,Audriana,0.000181,female,female
2012,Cain,0.000143,male,male
2012,Malaya,0.000181,female,female
2012,Cristopher,0.000143,male,male
2012,Zariyah,0.000181,female,female
2012,Bo,0.000142,male,male
2012,Jaida,0.00018,female,female
2012,Darrell,0.000142,male,male
2012,Jayde,0.00018,female,female
2012,Harvey,0.000142,male,male
2012,Salma,0.00018,female,female
2012,Lamar,0.000142,male,male
2012,Diamond,0.000178,female,female
2012,Leonidas,0.000142,male,male
2012,Paloma,0.000178,female,female
2012,Otto,0.000142,male,male
2012,Kimber,0.000178,female,female
2012,Theo,0.000142,male,male
2012,Ryann,0.000178,female,male
2012,Kolby,0.000141,male,male
2012,Abbie,0.000177,female,female
2012,Rudy,0.000141,male,male
2012,Asia,0.000175,female,female
2012,Fletcher,0.000141,male,male
2012,Deborah,0.000174,female,female
2012,Tyrone,0.000141,male,male
2012,Destinee,0.000174,female,female
2012,Bruno,0.00014,male,male
2012,Demi,0.000173,female,female
2012,Marcelo,0.00014,male,male
2012,Elin,0.000173,female,female
2012,Aidyn,0.00014,male,male
2012,Kaleigh,0.000173,female,female
2012,Alfonso,0.000139,male,male
2012,Yamileth,0.000173,female,female
2012,Brendon,0.000139,male,male
2012,Emmalee,0.000173,female,female
2012,Kaeden,0.000139,male,male
2012,Tara,0.000173,female,female
2012,Samson,0.000138,male,male
2012,Taryn,0.000173,female,female
2012,Tristin,0.000138,male,male
2012,Averi,0.000172,female,female
2012,Dominique,0.000138,male,male
2012,Mara,0.000172,female,female
2012,Kyree,0.000137,male,male
2012,Nola,0.000172,female,female
2012,Amos,0.000137,male,male
2012,Kaiya,0.000172,female,female
2012,Callum,0.000136,male,male
2012,Janae,0.000171,female,female
2012,Jovani,0.000136,male,male
2012,Jewel,0.000171,female,female
2012,Lionel,0.000136,male,male
2012,Kyndall,0.000171,female,female
2012,Misael,0.000136,male,male
2012,Aubrianna,0.000171,female,female
2012,Arlo,0.000135,male,male
2012,Kaya,0.000171,female,male
2012,Quintin,0.000135,male,male
2012,Chana,0.00017,female,female
2012,Valentino,0.000135,male,male
2012,Zaniyah,0.00017,female,female
2012,Gavyn,0.000134,male,male
2012,Avah,0.00017,female,female
2012,Giancarlo,0.000134,male,male
2012,Alaya,0.000169,female,female
2012,Lennon,0.000134,male,male
2012,Ariah,0.000169,female,female
2012,Zavier,0.000134,male,male
2012,Heather,0.000169,female,female
2012,Jamir,0.000133,male,male
2012,Nathaly,0.000169,female,female
2012,Junior,0.000133,male,male
2012,Samiyah,0.000169,female,female
2012,Killian,0.000133,male,male
2012,Sharon,0.000169,female,female
2012,Kamron,0.000132,male,male
2012,Sonia,0.000169,female,female
2012,Hezekiah,0.000132,male,male
2012,Krystal,0.000169,female,female
2012,Konnor,0.000132,male,male
