year,name,fraction,sex,rank
2015,Tomas,0.000167,m,721
2015,Ivory,0.000203,f,721
2015,Cory,0.000167,m,722
2015,Livia,0.000202,f,722
2015,Harper,0.000167,m,723
2015,Jaylynn,0.000201,f,723
2015,Alden,0.000166,m,724
2015,Rayna,0.000201,f,724
2015,Ares,0.000166,m,725
2015,Erika,0.000201,f,725
2015,Jadiel,0.000166,m,726
2015,Malaya,0.000201,f,726
2015,Nickolas,0.000166,m,727
2015,Alaya,0.0002,f,727
2015,Amos,0.000165,m,728
2015,Cara,0.0002,f,728
2015,Xzavier,0.000165,m,729
2015,Clare,0.0002,f,729
2015,Brecken,0.000164,m,730
2015,Addilynn,0.000199,f,730
2015,Kareem,0.000164,m,731
2015,Corinne,0.000199,f,731
2015,Alonso,0.000163,m,732
2015,Amani,0.000198,f,732
2015,Aron,0.000163,m,733
2015,Jolene,0.000197,f,733
2015,Vicente,0.000163,m,734
2015,Roselyn,0.000197,f,734
2015,Kaison,0.000162,m,735
2015,Aliana,0.000197,f,735
2015,Samir,0.000162,m,736
2015,Paola,0.000197,f,736
2015,Ben,0.000162,m,737
2015,Mara,0.000196,f,737
2015,Jamal,0.000162,m,738
2015,Anabelle,0.000196,f,738
2015,Jon,0.000162,m,739
2015,Lea,0.000196,f,739
2015,Bobby,0.00016,m,740
2015,Chaya,0.000194,f,740
2015,Brodie,0.00016,m,741
2015,Claudia,0.000194,f,741
2015,Cain,0.000159,m,742
2015,Kaylynn,0.000194,f,742
2015,Ford,0.000159,m,743
2015,Kristina,0.000194,f,743
2015,Briggs,0.000159,m,744
2015,Lennox,0.000194,f,744
2015,Emery,0.000159,m,745
2015,Jaylee,0.000194,f,745
2015,Wayne,0.000159,m,746
2015,Royal,0.000194,f,746
2015,Brett,0.000158,m,747
2015,Zariyah,0.000194,f,747
2015,Davion,0.000158,m,748
2015,Gwen,0.000193,f,748
2015,Finnley,0.000158,m,749
2015,Carolyn,0.000193,f,749
2015,Kingsley,0.000158,m,750
2015,Kinslee,0.000193,f,750
2015,Apollo,0.000157,m,751
2015,Raquel,0.000193,f,751
2015,Westin,0.000157,m,752
2015,Avianna,0.000192,f,752
2015,Zackary,0.000157,m,753
2015,Jolie,0.000192,f,753
2015,Lucca,0.000157,m,754
2015,Courtney,0.000192,f,754
2015,Bentlee,0.000156,m,755
2015,Kassandra,0.000191,f,755
2015,Joziah,0.000156,m,756
2015,Lisa,0.000191,f,756
2015,Hassan,0.000156,m,757
2015,Ciara,0.000191,f,757
2015,Vance,0.000156,m,758
2015,Milena,0.000191,f,758
2015,Joey,0.000155,m,759
2015,Penny,0.000191,f,759
2015,Chad,0.000154,m,760
2015,Zoie,0.00019,f,760
2015,Axl,0.000153,m,761
2015,Alannah,0.00019,f,761
2015,Kole,0.000153,m,762
2015,Mina,0.00019,f,762
2015,Marcelo,0.000153,m,763
2015,Jazlynn,0.000189,f,763
2015,Gerald,0.000153,m,764
2015,Laurel,0.000189,f,764
2015,Jermaine,0.000153,m,765
2015,Leanna,0.000189,f,765
2015,Dayton,0.000152,m,766
2015,Noa,0.000189,f,766
2015,Lachlan,0.000152,m,767
2015,Carlee,0.000189,f,767
2015,Dash,0.000152,m,768
2015,Isabela,0.000189,f,768
2015,Kody,0.000152,m,769
2015,Nola,0.000189,f,769
2015,Shaun,0.000152,m,770
2015,Ariadne,0.000188,f,770
2015,Kolten,0.000151,m,771
2015,Monserrat,0.000188,f,771
2015,Marcel,0.000151,m,772
2015,Sky,0.000188,f,772
2015,Ronnie,0.000151,m,773
2015,Kairi,0.000188,f,773
2015,Stetson,0.00015,m,774
2015,Rosie,0.000187,f,774
2015,Willie,0.00015,m,775
2015,Noemi,0.000186,f,775
2015,Jeffery,0.000149,m,776
2015,Aubrielle,0.000186,f,776
2015,Brantlee,0.000148,m,777
2015,Scarlette,0.000186,f,777
2015,Elisha,0.000148,m,778
2015,Arely,0.000185,f,778
2015,Harry,0.000147,m,779
2015,Kenia,0.000185,f,779
2015,Maxim,0.000147,m,780
2015,Leyla,0.000185,f,780
2015,Kendall,0.000147,m,781
2015,Martha,0.000185,f,781
2015,Channing,0.000146,m,782
2015,Naya,0.000185,f,782
2015,Leandro,0.000146,m,783
2015,Farrah,0.000185,f,783
2015,Aaden,0.000145,m,784
2015,Wynter,0.000185,f,784
2015,Kohen,0.000145,m,785
2015,Bryanna,0.000184,f,785
2015,Mayson,0.000145,m,786
2015,Amia,0.000184,f,786
2015,Darian,0.000145,m,787
2015,Emerie,0.000183,f,787
2015,Enoch,0.000145,m,788
2015,Katalina,0.000183,f,788
2015,Yousef,0.000145,m,789
2015,Amaris,0.000183,f,789
2015,Duncan,0.000144,m,790
2015,Hunter,0.000183,f,790
2015,Fisher,0.000144,m,791
2015,Brenna,0.000182,f,791
2015,Giovani,0.000144,m,792
2015,Christine,0.000182,f,792
2015,Neymar,0.000144,m,793
2015,Estrella,0.000182,f,793
2015,Alfonso,0.000143,m,794
2015,Lillianna,0.000182,f,794
2015,Anders,0.000143,m,795
2015,Taliyah,0.000182,f,795
2015,Braeden,0.000143,m,796
2015,Zendaya,0.000182,f,796
2015,Dwayne,0.000143,m,797
2015,Thalia,0.000182,f,797
2015,Keagan,0.000143,m,798
2015,Marjorie,0.000181,f,798
2015,Felipe,0.000143,m,799
2015,Milania,0.000181,f,799
2015,Stefan,0.000143,m,800
2015,Aurelia,0.00018,f,800
2015,Trace,0.000142,m,801
2015,Salma,0.00018,f,801
2015,Anson,0.000141,m,802
2015,Shayla,0.00018,f,802
2015,Aydin,0.000141,m,803
2015,Brenda,0.000179,f,803
2015,Clyde,0.00014,m,804
2015,Patricia,0.000179,f,804
2015,Maxton,0.00014,m,805
2015,Adilynn,0.000179,f,805
2015,Alexzander,0.000139,m,806
2015,Deborah,0.000179,f,806
2015,Canaan,0.000139,m,807
2015,Desiree,0.000179,f,807
2015,Blaise,0.000139,m,808
2015,Julieta,0.000179,f,808
2015,Harold,0.000139,m,809
2015,Keyla,0.000179,f,809
2015,Billy,0.000138,m,810
2015,Emmeline,0.000178,f,810
2015,Baylor,0.000137,m,811
2015,Hadlee,0.000177,f,811
2015,Gordon,0.000136,m,812
2015,Clementine,0.000177,f,812
2015,Jamie,0.000136,m,813
2015,Giovanna,0.000177,f,813
2015,Vincenzo,0.000136,m,814
2015,Kailee,0.000177,f,814
2015,Lamar,0.000136,m,815
2015,Lara,0.000177,f,815
2015,Marlon,0.000136,m,816
2015,Ayleen,0.000176,f,816
2015,Terrence,0.000136,m,817
2015,Casey,0.000176,f,817
2015,Augustine,0.000135,m,818
2015,Estelle,0.000176,f,818
2015,Castiel,0.000135,m,819
2015,Karlie,0.000176,f,819
2015,Kamdyn,0.000135,m,820
2015,Nancy,0.000176,f,820
2015,Rene,0.000135,m,821
2015,Tori,0.000176,f,821
2015,Harlan,0.000135,m,822
2015,Khaleesi,0.000176,f,822
2015,Kase,0.000135,m,823
2015,Kathleen,0.000175,f,823
2015,Sonny,0.000134,m,824
2015,Celine,0.000174,f,824
2015,Eugene,0.000134,m,825
2015,Simone,0.000174,f,825
2015,Van,0.000134,m,826
2015,Amalia,0.000174,f,826
2015,Kolby,0.000133,m,827
2015,Hailee,0.000174,f,827
2015,Miller,0.000133,m,828
2015,Madyson,0.000174,f,828
2015,Emory,0.000133,m,829
2015,Paityn,0.000173,f,829
2015,Junior,0.000133,m,830
2015,Zaniyah,0.000173,f,830
2015,Amare,0.000132,m,831
2015,Adley,0.000173,f,831
2015,Graysen,0.000132,m,832
2015,Sandra,0.000173,f,832
2015,Heath,0.000132,m,833
2015,Aiyana,0.000172,f,833
2015,Will,0.000132,m,834
2015,Aryana,0.000172,f,834
2015,Ameer,0.000131,m,835
2015,Maleah,0.000172,f,835
2015,Camdyn,0.000131,m,836
2015,Lizbeth,0.000172,f,836
2015,Jerome,0.000131,m,837
2015,Briar,0.000171,f,837
2015,Maison,0.000131,m,838
2015,Kalani,0.000171,f,838
2015,Micheal,0.000131,m,839
2015,Marisol,0.000171,f,839
2015,Rogelio,0.000131,m,840
2015,Micah,0.000171,f,840
2015,Henrik,0.000131,m,841
2015,Remy,0.000171,f,841
2015,Lochlan,0.000131,m,842
2015,Harlee,0.00017,f,842
2015,Cristiano,0.00013,m,843
2015,Holland,0.00017,f,843
2015,Draven,0.00013,m,844
2015,Joyce,0.00017,f,844
2015,Otis,0.00013,m,845
2015,Nathaly,0.00017,f,845
2015,Rudy,0.00013,m,846
2015,Ryann,0.00017,f,846
2015,Giancarlo,0.00013,m,847
2015,Caylee,0.00017,f,847
2015,Hugh,0.00013,m,848
2015,Chana,0.00017,f,848
2015,Bode,0.000129,m,849
2015,Adrienne,0.000169,f,849
2015,Houston,0.000129,m,850
2015,Lina,0.000169,f,850
2015,Camron,0.000129,m,851
2015,Celia,0.000168,f,851
2015,Kamryn,0.000129,m,852
2015,Lindsay,0.000168,f,852
2015,Konnor,0.000129,m,853
2015,Yamileth,0.000168,f,853
2015,Magnus,0.000129,m,854
2015,Azariah,0.000167,f,854
2015,Maximo,0.000129,m,855
2015,Barbara,0.000167,f,855
2015,Emmet,0.000128,m,856
2015,Dana,0.000167,f,856
2015,Justus,0.000128,m,857
2015,Frida,0.000167,f,857
2015,Kannon,0.000128,m,858
2015,Hana,0.000167,f,858
2015,Landry,0.000128,m,859
2015,Kaya,0.000167,f,859
2015,Marley,0.000128,m,860
2015,Marianna,0.000167,f,860
2015,Zavier,0.000128,m,861
2015,Rivka,0.000166,f,861
2015,Adrien,0.000128,m,862
2015,Romina,0.000166,f,862
2015,Cedric,0.000128,m,863
2015,Anabella,0.000165,f,863
2015,Dariel,0.000128,m,864
2015,Analia,0.000165,f,864
2015,Leighton,0.000128,m,865
2015,Bonnie,0.000165,f,865
2015,Javon,0.000127,m,866
2015,Emilie,0.000165,f,866
2015,Markus,0.000127,m,867
2015,Jayde,0.000165,f,867
2015,Darwin,0.000125,m,868
2015,Nathalia,0.000165,f,868
2015,Davian,0.000125,m,869
2015,Evalyn,0.000165,f,869
2015,Reyansh,0.000125,m,870
2015,Joslyn,0.000165,f,870
2015,Santana,0.000125,m,871
2015,Bryleigh,0.000164,f,871
2015,Abdiel,0.000124,m,872
2015,Ally,0.000164,f,872
2015,Benton,0.000124,m,873
2015,Zaria,0.000164,f,873
2015,Jonathon,0.000124,m,874
2015,Rylan,0.000163,f,874
2015,Misael,0.000124,m,875
2015,Carla,0.000163,f,875
2015,Zaire,0.000124,m,876
2015,Estella,0.000163,f,876
2015,Franco,0.000124,m,877
2015,Kailani,0.000163,f,877
2015,Jordy,0.000124,m,878
2015,Sariah,0.000163,f,878
2015,Reginald,0.000124,m,879
2015,Kayden,0.000162,f,879
2015,Reuben,0.000124,m,880
2015,Paulina,0.000161,f,880
2015,Brent,0.000123,m,881
2015,Avalynn,0.000161,f,881
2015,Gauge,0.000123,m,882
2015,Jasmin,0.000161,f,882
2015,Urijah,0.000123,m,883
2015,Astrid,0.00016,f,883
2015,Coleman,0.000123,m,884
2015,Giana,0.00016,f,884
2015,Jairo,0.000123,m,885
2015,Jewel,0.00016,f,885
2015,Vaughn,0.000123,m,886
2015,Kaiya,0.00016,f,886
2015,Vivaan,0.000123,m,887
2015,Yareli,0.00016,f,887
2015,Zaid,0.000122,m,888
2015,Kai,0.00016,f,888
2015,Judson,0.000121,m,889
2015,Kristen,0.000159,f,889
2015,Lyric,0.000121,m,890
2015,Paula,0.000159,f,890
2015,Terrell,0.000121,m,891
2015,Annalee,0.000159,f,891
2015,Brice,0.000121,m,892
2015,Aya,0.000159,f,892
2015,Kenny,0.000121,m,893
2015,Jordynn,0.000159,f,893
2015,Shiloh,0.00012,m,894
2015,Kenya,0.000159,f,894
2015,Damari,0.000119,m,895
2015,Julianne,0.000158,f,895
2015,Kalel,0.000119,m,896
2015,Zion,0.000158,f,896
2015,Coen,0.000119,m,897
2015,Jaida,0.000158,f,897
2015,Denver,0.000119,m,898
2015,Kiley,0.000158,f,898
2015,Thatcher,0.000119,m,899
2015,Amya,0.000157,f,899
2015,Brenden,0.000118,m,900
2015,Ann,0.000157,f,900
2015,Javion,0.000118,m,901
2015,Paloma,0.000157,f,901
2015,Braiden,0.000118,m,902
2015,Marleigh,0.000157,f,902
2015,Dilan,0.000118,m,903
2015,Emmaline,0.000156,f,903
2015,Dimitri,0.000118,m,904
2015,Nataly,0.000156,f,904
2015,Rey,0.000118,m,905
2015,Aminah,0.000155,f,905
2015,Immanuel,0.000117,m,906
2015,Asia,0.000155,f,906
2015,Mustafa,0.000117,m,907
2015,Louisa,0.000155,f,907
2015,Alvaro,0.000116,m,908
2015,Dalary,0.000155,f,908
2015,Dominique,0.000116,m,909
2015,Iliana,0.000155,f,909
2015,Ulises,0.000116,m,910
2015,Aimee,0.000154,f,910
2015,Anakin,0.000116,m,911
2015,Halle,0.000154,f,911
2015,Craig,0.000116,m,912
2015,Sarahi,0.000154,f,912
2015,Eliseo,0.000116,m,913
2015,Tara,0.000154,f,913
2015,Santos,0.000116,m,914
2015,Aitana,0.000154,f,914
2015,Dario,0.000115,m,915
2015,Alisson,0.000154,f,915
2015,Grey,0.000115,m,916
2015,Andi,0.000154,f,916
2015,Jadon,0.000115,m,917
2015,Arden,0.000154,f,917
2015,Ishaan,0.000114,m,918
2015,Briley,0.000153,f,918
2015,Jessie,0.000114,m,919
2015,Alisha,0.000153,f,919
2015,Turner,0.000114,m,920
2015,Esperanza,0.000153,f,920
2015,Tyrone,0.000114,m,921
2015,Raina,0.000153,f,921
2015,Alfred,0.000114,m,922
2015,Elin,0.000152,f,922
2015,Jonael,0.000114,m,923
2015,Landry,0.000152,f,923
2015,Valentin,0.000114,m,924
2015,Maliah,0.000152,f,924
2015,Ephraim,0.000113,m,925
2015,Vienna,0.000152,f,925
2015,Ignacio,0.000113,m,926
2015,Belen,0.000152,f,926
2015,Rocky,0.000113,m,927
2015,Susan,0.000152,f,927
2015,Marquis,0.000112,m,928
2015,Judith,0.00015,f,928
2015,Riaan,0.000112,m,929
2015,Aliya,0.00015,f,929
2015,Musa,0.000112,m,930
2015,Faye,0.00015,f,930
2015,Rodolfo,0.000112,m,931
2015,Saniyah,0.00015,f,931
2015,Keenan,0.000111,m,932
2015,Yasmin,0.000149,f,932
2015,Kymani,0.000111,m,933
2015,Alissa,0.000148,f,933
2015,Chace,0.000111,m,934
2015,Aranza,0.000148,f,934
2015,Jaziel,0.000111,m,935
2015,Cherish,0.000148,f,935
2015,Ridge,0.000111,m,936
2015,Jaylin,0.000148,f,936
2015,Darrell,0.00011,m,937
2015,Kyndall,0.000148,f,937
2015,Agustin,0.00011,m,938
2015,Veda,0.000148,f,938
2015,Steve,0.00011,m,939
2015,Yaritza,0.000148,f,939
2015,Yehuda,0.00011,m,940
2015,Azaria,0.000148,f,940
2015,Avi,0.000109,m,941
2015,Dixie,0.000148,f,941
2015,Cairo,0.000109,m,942
2015,Kaelynn,0.000148,f,942
2015,Rashad,0.000109,m,943
2015,Tabitha,0.000148,f,943
2015,Boone,0.000109,m,944
2015,Wendy,0.000148,f,944
2015,Kashton,0.000109,m,945
2015,Zainab,0.000148,f,945
2015,Seamus,0.000108,m,946
2015,Ellison,0.000147,f,946
2015,Gibson,0.000108,m,947
2015,Neriah,0.000147,f,947
2015,Jabari,0.000108,m,948
2015,Cordelia,0.000147,f,948
2015,Quintin,0.000108,m,949
2015,Meilani,0.000147,f,949
2015,Triston,0.000107,m,950
2015,Nala,0.000147,f,950
2015,Camilo,0.000106,m,951
2015,Tegan,0.000147,f,951
2015,Jamarion,0.000106,m,952
2015,Angeline,0.000146,f,952
2015,Rolando,0.000106,m,953
2015,Hadleigh,0.000146,f,953
2015,Sutton,0.000106,m,954
2015,Reina,0.000146,f,954
2015,Davin,0.000106,m,955
2015,Harmoni,0.000146,f,955
2015,Ernest,0.000106,m,956
2015,Elora,0.000145,f,956
2015,Kamren,0.000106,m,957
2015,Ingrid,0.000145,f,957
2015,Bodie,0.000105,m,958
2015,Kimora,0.000145,f,958
2015,Cristopher,0.000105,m,959
2015,Lilia,0.000145,f,959
2015,Huxley,0.000105,m,960
2015,Luz,0.000145,f,960
2015,Louie,0.000105,m,961
2015,America,0.000145,f,961
2015,Salvatore,0.000105,m,962
2015,Ellis,0.000145,f,962
2015,Wilder,0.000105,m,963
2015,Aislinn,0.000144,f,963
2015,Achilles,0.000105,m,964
2015,Heather,0.000144,f,964
2015,Anton,0.000105,m,965
2015,Heavenly,0.000144,f,965
2015,Aydan,0.000105,m,966
2015,Jenny,0.000144,f,966
2015,Jovani,0.000105,m,967
2015,Natalee,0.000144,f,967
2015,Kamron,0.000105,m,968
2015,Aubriella,0.000143,f,968
2015,Chevy,0.000104,m,969
2015,Kiana,0.000143,f,969
2015,Jordyn,0.000104,m,970
2015,Lilyanna,0.000143,f,970
2015,Kaeden,0.000104,m,971
2015,Miya,0.000143,f,971
2015,Robin,0.000104,m,972
2015,Emmalee,0.000143,f,972
2015,Truman,0.000104,m,973
2015,Kensington,0.000143,f,973
2015,Yadiel,0.000104,m,974
2015,Moriah,0.000143,f,974
2015,Yisroel,0.000104,m,975
2015,Tinley,0.000143,f,975
2015,Todd,0.000104,m,976
2015,Charlize,0.000142,f,976
2015,Aarush,0.000103,m,977
2015,Lyra,0.000142,f,977
2015,Deangelo,0.000103,m,978
2015,Mariyah,0.000142,f,978
2015,Yahya,0.000103,m,979
2015,Ophelia,0.000142,f,979
2015,Boden,0.000103,m,980
2015,Stevie,0.000142,f,980
2015,Brixton,0.000103,m,981
2015,Taya,0.000142,f,981
2015,Dangelo,0.000103,m,982
2015,Sharon,0.000141,f,982
2015,Ean,0.000103,m,983
2015,Zaylee,0.000141,f,983
2015,Kye,0.000103,m,984
2015,Abril,0.000141,f,984
2015,Gilbert,0.000102,m,985
2015,Avalyn,0.000141,f,985
2015,Haiden,0.000102,m,986
2015,Sariyah,0.000141,f,986
2015,Kylen,0.000102,m,987
2015,Giavanna,0.00014,f,987
2015,Bishop,0.000102,m,988
2015,Ireland,0.00014,f,988
2015,Leroy,0.000102,m,989
2015,Mollie,0.00014,f,989
2015,Malaki,0.000102,m,990
2015,Noor,0.00014,f,990
2015,Frankie,0.000101,m,991
2015,Princess,0.00014,f,991
2015,Juelz,0.000101,m,992
2015,Frankie,0.000139,f,992
2015,Osvaldo,0.000101,m,993
2015,Kaitlynn,0.000139,f,993
2015,Reagan,0.000101,m,994
2015,Rhea,0.000139,f,994
2015,Yaakov,0.000101,m,995
2015,Aubrianna,0.000139,f,995
2015,Freddy,0.000101,m,996
2015,Denise,0.000139,f,996
2015,Ayan,0.0001,m,997
2015,Janiya,0.000139,f,997
2015,Camren,0.0001,m,998
2015,Jocelynn,0.000138,f,998
2015,Deshawn,0.0001,m,999
2015,Libby,0.000138,f,999
2015,Jayvion,0.0001,m,1000
2015,Mattie,0.000138,f,1000
2016,Noah,0.009469,m,1
2016,Emma,0.010098,f,1
2016,Liam,0.009014,m,2
2016,Olivia,0.010025,f,2
2016,William,0.007802,m,3
2016,Ava,0.008445,f,3
2016,Mason,0.007547,m,4
2016,Sophia,0.008354,f,4
2016,James,0.007359,m,5
2016,Isabella,0.007671,f,5
2016,Benjamin,0.007248,m,6
2016,Mia,0.007471,f,6
2016,Jacob,0.007184,m,7
2016,Charlotte,0.006776,f,7
2016,Michael,0.006972,m,8
2016,Abigail,0.006094,f,8
2016,Elijah,0.006886,m,9
2016,Emily,0.005685,f,9
2016,Ethan,0.006839,m,10
2016,Harper,0.005583,f,10
2016,Alexander,0.006636,m,11
2016,Amelia,0.005579,f,11
2016,Oliver,0.006451,m,12
2016,Evelyn,0.00523,f,12
2016,Daniel,0.006408,m,13
2016,Elizabeth,0.004951,f,13
2016,Lucas,0.006372,m,14
2016,Sofia,0.004744,f,14
2016,Matthew,0.006249,m,15
2016,Madison,0.004676,f,15
2016,Aiden,0.006051,m,16
2016,Avery,0.004535,f,16
2016,Jackson,0.005585,m,17
2016,Ella,0.0041,f,17
2016,Logan,0.005564,m,18
2016,Scarlett,0.003988,f,18
2016,David,0.005501,m,19
2016,Grace,0.003933,f,19
2016,Joseph,0.005409,m,20
2016,Chloe,0.003864,f,20
2016,Samuel,0.005237,m,21
2016,Victoria,0.003786,f,21
2016,Henry,0.005133,m,22
2016,Riley,0.003698,f,22
2016,Owen,0.005091,m,23
2016,Aria,0.00359,f,23
2016,Sebastian,0.005086,m,24
2016,Lily,0.003411,f,24
2016,Gabriel,0.005068,m,25
2016,Aubrey,0.003385,f,25
2016,Carter,0.005043,m,26
2016,Zoey,0.003339,f,26
2016,Jayden,0.005008,m,27
2016,Penelope,0.003306,f,27
2016,John,0.00496,m,28
2016,Lillian,0.003295,f,28
2016,Luke,0.004938,m,29
2016,Addison,0.003274,f,29
2016,Anthony,0.004884,m,30
2016,Layla,0.003246,f,30
2016,Isaac,0.004825,m,31
2016,Natalie,0.003199,f,31
2016,Dylan,0.004797,m,32
2016,Camila,0.003129,f,32
2016,Wyatt,0.004729,m,33
2016,Hannah,0.003116,f,33
2016,Andrew,0.004651,m,34
2016,Brooklyn,0.003084,f,34
2016,Joshua,0.004561,m,35
2016,Zoe,0.002977,f,35
2016,Christopher,0.004492,m,36
2016,Nora,0.002893,f,36
2016,Grayson,0.004292,m,37
2016,Leah,0.002805,f,37
2016,Jack,0.004162,m,38
2016,Savannah,0.00278,f,38
2016,Julian,0.004142,m,39
2016,Audrey,0.002773,f,39
2016,Ryan,0.004077,m,40
2016,Claire,0.002696,f,40
2016,Jaxon,0.004018,m,41
2016,Eleanor,0.002657,f,41
2016,Levi,0.004003,m,42
2016,Skylar,0.002649,f,42
2016,Nathan,0.003948,m,43
2016,Ellie,0.002622,f,43
2016,Caleb,0.003938,m,44
2016,Samantha,0.002562,f,44
2016,Hunter,0.003788,m,45
2016,Stella,0.00255,f,45
2016,Christian,0.003781,m,46
2016,Violet,0.002521,f,46
2016,Isaiah,0.003727,m,47
2016,Paisley,0.00252,f,47
2016,Thomas,0.003638,m,48
2016,Mila,0.002495,f,48
2016,Aaron,0.003543,m,49
2016,Anna,0.002479,f,49
2016,Lincoln,0.003521,m,50
2016,Allison,0.002472,f,50
2016,Charles,0.003519,m,51
2016,Alexa,0.002468,f,51
2016,Eli,0.003516,m,52
2016,Hazel,0.002416,f,52
2016,Landon,0.00348,m,53
2016,Aaliyah,0.002403,f,53
2016,Connor,0.003476,m,54
2016,Ariana,0.002381,f,54
2016,Josiah,0.003461,m,55
2016,Lucy,0.002379,f,55
2016,Jonathan,0.003445,m,56
2016,Caroline,0.002294,f,56
2016,Cameron,0.003386,m,57
2016,Sarah,0.002286,f,57
2016,Jeremiah,0.003262,m,58
2016,Genesis,0.00225,f,58
2016,Mateo,0.003238,m,59
2016,Kennedy,0.002241,f,59
2016,Adrian,0.003129,m,60
2016,Sadie,0.002219,f,60
2016,Hudson,0.003027,m,61
2016,Gabriella,0.002199,f,61
2016,Robert,0.002964,m,62
2016,Madelyn,0.002192,f,62
2016,Nicholas,0.002844,m,63
2016,Adeline,0.00213,f,63
2016,Brayden,0.00283,m,64
2016,Maya,0.002114,f,64
2016,Jordan,0.00279,m,65
2016,Autumn,0.002087,f,65
2016,Easton,0.002787,m,66
2016,Aurora,0.002066,f,66
2016,Nolan,0.002783,m,67
2016,Piper,0.002044,f,67
2016,Colton,0.002775,m,68
2016,Hailey,0.002039,f,68
2016,Evan,0.002772,m,69
2016,Arianna,0.002015,f,69
2016,Angel,0.002743,m,70
2016,Serenity,0.001989,f,70
2016,Asher,0.002725,m,71
2016,Ruby,0.001986,f,71
2016,Dominic,0.002681,m,72
2016,Kaylee,0.001984,f,72
2016,Austin,0.002651,m,73
2016,Naomi,0.001968,f,73
2016,Leo,0.002617,m,74
2016,Eva,0.001967,f,74
2016,Adam,0.002574,m,75
2016,Nevaeh,0.001965,f,75
2016,Jace,0.00257,m,76
2016,Alice,0.001907,f,76
2016,Jose,0.002528,m,77
2016,Luna,0.001902,f,77
2016,Ian,0.002509,m,78
2016,Bella,0.001897,f,78
2016,Cooper,0.002457,m,79
2016,Quinn,0.001887,f,79
2016,Gavin,0.002441,m,80
2016,Lydia,0.001871,f,80
2016,Carson,0.002433,m,81
2016,Peyton,0.001812,f,81
2016,Jaxson,0.002424,m,82
2016,Melanie,0.001802,f,82
2016,Theodore,0.002423,m,83
2016,Aubree,0.001767,f,83
2016,Jason,0.002409,m,84
2016,Kylie,0.001766,f,84
2016,Ezra,0.002409,m,85
2016,Mackenzie,0.001763,f,85
2016,Chase,0.002401,m,86
2016,Cora,0.001745,f,86
2016,Parker,0.002334,m,87
2016,Kinsley,0.001743,f,87
2016,Xavier,0.002277,m,88
2016,Julia,0.001727,f,88
2016,Zachary,0.002258,m,89
2016,Madeline,0.001696,f,89
2016,Kevin,0.002248,m,90
2016,Taylor,0.001696,f,90
2016,Tyler,0.002228,m,91
2016,Katherine,0.001693,f,91
2016,Ayden,0.002225,m,92
2016,Gianna,0.001666,f,92
2016,Elias,0.002214,m,93
2016,Eliana,0.001657,f,93
2016,Bryson,0.002157,m,94
2016,Elena,0.001648,f,94
2016,Leonardo,0.002137,m,95
2016,Vivian,0.001625,f,95
2016,Greyson,0.002135,m,96
2016,Willow,0.001611,f,96
2016,Sawyer,0.002096,m,97
2016,Reagan,0.0016,f,97
2016,Roman,0.002085,m,98
2016,Brianna,0.001599,f,98
2016,Brandon,0.002024,m,99
2016,Faith,0.001592,f,99
2016,Bentley,0.002005,m,100
2016,Clara,0.00159,f,100
2016,Kayden,0.001987,m,101
2016,Ashley,0.001573,f,101
2016,Ryder,0.00192,m,102
2016,Isabelle,0.001569,f,102
2016,Nathaniel,0.001918,m,103
2016,Emilia,0.001568,f,103
2016,Vincent,0.001893,m,104
2016,Annabelle,0.00155,f,104
2016,Miles,0.001848,m,105
2016,Rylee,0.001535,f,105
2016,Santiago,0.001837,m,106
2016,Valentina,0.001508,f,106
2016,Harrison,0.001809,m,107
2016,Everly,0.001497,f,107
2016,Tristan,0.001796,m,108
2016,Hadley,0.001492,f,108
2016,Declan,0.001789,m,109
2016,Sophie,0.001487,f,109
2016,Cole,0.001779,m,110
2016,Alexandra,0.001474,f,110
2016,Maxwell,0.00177,m,111
2016,Natalia,0.001461,f,111
2016,Justin,0.00176,m,112
2016,Ivy,0.001459,f,112
2016,Luis,0.001757,m,113
2016,Maria,0.001452,f,113
2016,Everett,0.001735,m,114
2016,Josephine,0.001445,f,114
2016,Micah,0.001725,m,115
2016,Delilah,0.001413,f,115
2016,Axel,0.001711,m,116
2016,Bailey,0.0014,f,116
2016,Wesley,0.001694,m,117
2016,Jade,0.001395,f,117
2016,Max,0.00169,m,118
2016,Alexis,0.001391,f,118
2016,Silas,0.001687,m,119
2016,Ximena,0.001386,f,119
2016,Weston,0.001682,m,120
2016,Alyssa,0.001383,f,120
2016,Ezekiel,0.001675,m,121
2016,Brielle,0.001376,f,121
2016,Juan,0.001654,m,122
2016,Jasmine,0.001368,f,122
2016,Camden,0.001652,m,123
2016,Liliana,0.001365,f,123
2016,Damian,0.001652,m,124
2016,Adalynn,0.001341,f,124
2016,Braxton,0.001635,m,125
2016,Khloe,0.001314,f,125
2016,George,0.001633,m,126
2016,Mary,0.001304,f,126
2016,Blake,0.001623,m,127
2016,Isla,0.001303,f,127
2016,Jameson,0.001621,m,128
2016,Andrea,0.001281,f,128
2016,Carlos,0.001583,m,129
2016,Kayla,0.001276,f,129
2016,Diego,0.00158,m,130
2016,Emery,0.001251,f,130
2016,Ivan,0.001562,m,131
2016,London,0.001217,f,131
2016,Kingston,0.001552,m,132
2016,Morgan,0.001208,f,132
2016,Ashton,0.001532,m,133
2016,Kimberly,0.001206,f,133
2016,Jesus,0.001521,m,134
